combo_upcharge,id,establishment,name,attribute_type,price,sorting,updated_by,variable_pricing_by,tax_class,created_by,category
0.0000,12063,/enterprise/Establishment/3/,Suprimo Whole,2,0.0,128,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/622/
0.0000,12064,/enterprise/Establishment/3/,Tavern & Swiss Whole,2,0.0,129,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/622/
0.0000,12065,/enterprise/Establishment/3/,Tuna Delight Whole,2,0.0,131,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/622/
0.0000,12066,/enterprise/Establishment/3/,Tuna Diablo Whole,2,0.0,132,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/622/
0.0000,12067,/enterprise/Establishment/3/,Turkey & Cheese Whole,2,0.0,0,/enterprise/User/100/,0,0,/enterprise/User/34/,/products/ProductCategory/622/
0.0000,12068,/enterprise/Establishment/3/,Turkey Diablo Whole,2,0.0,135,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/622/
2.0000,12069,/enterprise/Establishment/3/,Turkey Schwartzie Whole,2,2.0,136,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/622/
0.0000,12070,/enterprise/Establishment/3/,Veggie Diablo Whole,2,0.0,137,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/622/
2.0000,12071,/enterprise/Establishment/3/,Whacked Chicken Whole,2,2.0,138,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/622/
0.0000,12072,/enterprise/Establishment/3/,White Tuna Whole,2,0.0,139,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/622/
2.0000,18457,/enterprise/Establishment/3/,Chicken Colette Whole,2,2.0,14,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/622/
0.0000,18458,/enterprise/Establishment/3/,LTO Sandwich Whole,2,0.0,36,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/622/
4.0000,19068,/enterprise/Establishment/3/,The Primo Pilgrim Whole,2,4.0,130,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/622/
0.0000,19262,/enterprise/Establishment/3/,Tray Deluxe #3,1,0.0,1,/enterprise/User/100/,0,0,/enterprise/User/1586/,/products/ProductCategory/622/
0.0000,44972,/enterprise/Establishment/3/,Chicken Salad Whole,2,0.0,18,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/622/
0.0000,44973,/enterprise/Establishment/3/,Egg Salad Whole,2,0.0,25,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/622/
0.0000,44974,/enterprise/Establishment/3/,Tuna Salad Whole,2,0.0,133,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/622/
0.0000,421128,/enterprise/Establishment/3/,Ham Salami & Cheese Whole,2,0.0,29,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/622/
2.0000,441450,/enterprise/Establishment/3/,Chicken Cutlet & Cheese Whole,2,2.0,15,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/622/
0.0000,442888,/enterprise/Establishment/3/,Muffaletta Whole,2,0.0,104,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/622/
0.0000,11941,/enterprise/Establishment/3/,Abruzzi Whole,2,0.0,1,/enterprise/User/100/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11942,/enterprise/Establishment/3/,American Whole,2,0.0,2,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,11943,/enterprise/Establishment/3/,Audiablo Whole,2,4.0,3,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,11944,/enterprise/Establishment/3/,Audie Whole,2,4.0,4,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,11945,/enterprise/Establishment/3/,Bada Bing Whole,2,4.0,5,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,11946,/enterprise/Establishment/3/,Bada Boom Whole,2,4.0,6,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11947,/enterprise/Establishment/3/,Muffaletta Diablo Whole,2,0.0,105,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
2.0000,11948,/enterprise/Establishment/3/,"Big ""T"" Whole",2,2.0,7,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
2.0000,11949,/enterprise/Establishment/3/,"Big ""T"" Diablo Whole",2,2.0,8,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11950,/enterprise/Establishment/3/,Bologna & Cheese Whole,2,0.0,9,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11951,/enterprise/Establishment/3/,Buffalo Chicken Cheesesteak Whole,2,0.0,10,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,11952,/enterprise/Establishment/3/,Buffalo Cutlet Whole,2,4.0,11,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11953,/enterprise/Establishment/3/,Cheese Deluxe Whole,2,0.0,12,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11954,/enterprise/Establishment/3/,Chicken Cheesesteak Whole,2,0.0,13,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,11955,/enterprise/Establishment/3/,Chicken Diablo Whole,2,4.0,16,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,11956,/enterprise/Establishment/3/,Chicken Parm Whole,2,4.0,17,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,11957,/enterprise/Establishment/3/,Chicken Suprimo Whole,2,4.0,19,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,11958,/enterprise/Establishment/3/,Corned Beef Schwartzie Whole,2,4.0,21,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11959,/enterprise/Establishment/3/,Corned Beef & Swiss Whole,2,0.0,20,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,11960,/enterprise/Establishment/3/,Crusher Whole,2,4.0,22,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11961,/enterprise/Establishment/3/,Custom Whole,2,0.0,24,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11962,/enterprise/Establishment/3/,Custom Cheese Whole,2,0.0,23,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11963,/enterprise/Establishment/3/,Gianna Whole,2,0.0,26,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11964,/enterprise/Establishment/3/,Ham & Cheese Whole,2,0.0,27,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11965,/enterprise/Establishment/3/,Ham & Cheese Diablo Whole,2,0.0,28,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11966,/enterprise/Establishment/3/,Healthy Cheese Whole,2,0.0,30,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11967,/enterprise/Establishment/3/,Healthy Ham & Cheese Whole,2,0.0,31,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11968,/enterprise/Establishment/3/,Italian Whole,2,0.0,0,/enterprise/User/100/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11969,/enterprise/Establishment/3/,Italian Diablo Whole,2,0.0,33,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11970,/enterprise/Establishment/3/,Italian Tuna Whole,2,0.0,34,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11971,/enterprise/Establishment/3/,Knuckle Whole,2,0.0,35,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11972,/enterprise/Establishment/3/,Milano Whole,2,0.0,101,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11973,/enterprise/Establishment/3/,Mild Italian Whole,2,0.0,102,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11974,/enterprise/Establishment/3/,Mild Sharp Italian Whole,2,0.0,103,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11975,/enterprise/Establishment/3/,Napolitano Whole,2,0.0,106,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11976,/enterprise/Establishment/3/,Nellie Whole,2,0.0,107,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11977,/enterprise/Establishment/3/,New Yorker Whole,2,0.0,108,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11978,/enterprise/Establishment/3/,Nonna's Veggie Whole,2,0.0,109,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11979,/enterprise/Establishment/3/,Old Fashioned Meatball Whole,2,0.0,110,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11980,/enterprise/Establishment/3/,Old Italian Whole,2,0.0,111,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11981,/enterprise/Establishment/3/,Old World Style Meatball Whole,2,0.0,112,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11982,/enterprise/Establishment/3/,Pal Joey Whole,2,0.0,113,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11983,/enterprise/Establishment/3/,Pescara Whole,2,0.0,114,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
2.0000,11984,/enterprise/Establishment/3/,Philly Cheesesteak Whole,2,2.0,115,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
2.0000,11985,/enterprise/Establishment/3/,Pizza Steak Whole,2,2.0,116,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11986,/enterprise/Establishment/3/,Pork Diablo Whole,2,0.0,117,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
2.0000,11987,/enterprise/Establishment/3/,Roast Beef & Cheese Whole,2,2.0,119,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
2.0000,11988,/enterprise/Establishment/3/,Roast Beef Diablo Whole,2,2.0,120,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,11989,/enterprise/Establishment/3/,Roast Beef Schwartzie Whole,2,4.0,121,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
2.0000,11990,/enterprise/Establishment/3/,"""R"" Special Whole",2,2.0,118,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11991,/enterprise/Establishment/3/,Sharp Italian Whole,2,0.0,122,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11992,/enterprise/Establishment/3/,Sicilian Whole,2,0.0,123,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11993,/enterprise/Establishment/3/,"Slim ""T"" Whole",2,0.0,124,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
2.0000,11994,/enterprise/Establishment/3/,Soprano Whole,2,2.0,125,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11995,/enterprise/Establishment/3/,Sopressata & Sharp Whole,2,0.0,126,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
2.0000,11996,/enterprise/Establishment/3/,Sulmona Whole,2,2.0,127,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11997,/enterprise/Establishment/3/,Suprimo Whole,2,0.0,128,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11998,/enterprise/Establishment/3/,Tavern & Swiss Whole,2,0.0,129,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,11999,/enterprise/Establishment/3/,Tuna Delight Whole,2,0.0,131,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,12000,/enterprise/Establishment/3/,Tuna Diablo Whole,2,0.0,132,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
2.0000,12001,/enterprise/Establishment/3/,Turkey & Cheese Whole,2,2.0,134,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
2.0000,12002,/enterprise/Establishment/3/,Turkey Diablo Whole,2,2.0,135,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,12003,/enterprise/Establishment/3/,Turkey Schwartzie Whole,2,4.0,136,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,12004,/enterprise/Establishment/3/,Veggie Diablo Whole,2,0.0,137,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,12005,/enterprise/Establishment/3/,Whacked Chicken Whole,2,4.0,138,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
0.0000,12006,/enterprise/Establishment/3/,White Tuna Whole,2,0.0,139,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/621/
4.0000,18455,/enterprise/Establishment/3/,Chicken Colette Whole,2,4.0,14,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/621/
0.0000,18456,/enterprise/Establishment/3/,LTO Sandwich Whole,2,0.0,36,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/621/
4.0000,19067,/enterprise/Establishment/3/,The Primo Pilgrim Whole,2,4.0,130,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/621/
0.0000,19261,/enterprise/Establishment/3/,Tray Deluxe #2,1,0.0,1,/enterprise/User/100/,0,0,/enterprise/User/1586/,/products/ProductCategory/621/
0.0000,44969,/enterprise/Establishment/3/,Chicken Salad Whole,2,0.0,18,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/621/
0.0000,44970,/enterprise/Establishment/3/,Egg Salad Whole,2,0.0,25,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/621/
0.0000,44971,/enterprise/Establishment/3/,Tuna Salad Whole,2,0.0,133,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/621/
0.0000,421056,/enterprise/Establishment/3/,Ham Salami & Cheese Whole,2,0.0,29,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/621/
4.0000,441376,/enterprise/Establishment/3/,Chicken Cutlet & Cheese Whole,2,4.0,15,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/621/
0.0000,442814,/enterprise/Establishment/3/,Muffaletta Whole,2,0.0,104,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/621/
0.0000,11875,/enterprise/Establishment/3/,Abruzzi Whole,2,0.0,1,/enterprise/User/100/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11876,/enterprise/Establishment/3/,American Whole,2,0.0,2,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,11877,/enterprise/Establishment/3/,Audiablo Whole,2,4.0,3,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,11878,/enterprise/Establishment/3/,Audie Whole,2,4.0,4,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,11879,/enterprise/Establishment/3/,Bada Bing Whole,2,4.0,5,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,11880,/enterprise/Establishment/3/,Bada Boom Whole,2,4.0,6,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11881,/enterprise/Establishment/3/,Muffaletta Diablo Whole,2,0.0,105,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
2.0000,11882,/enterprise/Establishment/3/,"Big ""T"" Whole",2,2.0,7,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
2.0000,11883,/enterprise/Establishment/3/,"Big ""T"" Diablo Whole",2,2.0,8,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11884,/enterprise/Establishment/3/,Bologna & Cheese Whole,2,0.0,9,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11885,/enterprise/Establishment/3/,Buffalo Chicken Cheesesteak Whole,2,0.0,10,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,11886,/enterprise/Establishment/3/,Buffalo Cutlet Whole,2,4.0,11,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11887,/enterprise/Establishment/3/,Cheese Deluxe Whole,2,0.0,12,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11888,/enterprise/Establishment/3/,Chicken Cheesesteak Whole,2,0.0,13,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,11889,/enterprise/Establishment/3/,Chicken Diablo Whole,2,4.0,16,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,11890,/enterprise/Establishment/3/,Chicken Parm Whole,2,4.0,17,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,11891,/enterprise/Establishment/3/,Chicken Suprimo Whole,2,4.0,19,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,11892,/enterprise/Establishment/3/,Corned Beef Schwartzie Whole,2,4.0,21,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11893,/enterprise/Establishment/3/,Corned Beef & Swiss Whole,2,0.0,20,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,11894,/enterprise/Establishment/3/,Crusher Whole,2,4.0,22,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11895,/enterprise/Establishment/3/,Custom Whole,2,0.0,24,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11896,/enterprise/Establishment/3/,Custom Cheese Whole,2,0.0,23,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11897,/enterprise/Establishment/3/,Gianna Whole,2,0.0,26,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11898,/enterprise/Establishment/3/,Ham & Cheese Whole,2,0.0,27,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11899,/enterprise/Establishment/3/,Ham & Cheese Diablo Whole,2,0.0,28,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11900,/enterprise/Establishment/3/,Healthy Cheese Whole,2,0.0,30,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11901,/enterprise/Establishment/3/,Healthy Ham & Cheese Whole,2,0.0,31,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11902,/enterprise/Establishment/3/,Italian Whole,2,0.0,0,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11903,/enterprise/Establishment/3/,Italian Diablo Whole,2,0.0,33,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11904,/enterprise/Establishment/3/,Italian Tuna Whole,2,0.0,34,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11905,/enterprise/Establishment/3/,Knuckle Whole,2,0.0,35,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11906,/enterprise/Establishment/3/,Milano Whole,2,0.0,101,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11907,/enterprise/Establishment/3/,Mild Italian Whole,2,0.0,102,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11908,/enterprise/Establishment/3/,Mild Sharp Italian Whole,2,0.0,103,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11909,/enterprise/Establishment/3/,Napolitano Whole,2,0.0,106,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11910,/enterprise/Establishment/3/,Nellie Whole,2,0.0,107,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11911,/enterprise/Establishment/3/,New Yorker Whole,2,0.0,108,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11912,/enterprise/Establishment/3/,Nonna's Veggie Whole,2,0.0,109,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11913,/enterprise/Establishment/3/,Old Fashioned Meatball Whole,2,0.0,110,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11914,/enterprise/Establishment/3/,Old Italian Whole,2,0.0,111,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11915,/enterprise/Establishment/3/,Old World Style Meatball Whole,2,0.0,112,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11916,/enterprise/Establishment/3/,Pal Joey Whole,2,0.0,113,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11917,/enterprise/Establishment/3/,Pescara Whole,2,0.0,114,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
2.0000,11918,/enterprise/Establishment/3/,Philly Cheesesteak Whole,2,2.0,115,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
2.0000,11919,/enterprise/Establishment/3/,Pizza Steak Whole,2,2.0,116,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11920,/enterprise/Establishment/3/,Pork Diablo Whole,2,0.0,117,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
2.0000,11921,/enterprise/Establishment/3/,Roast Beef & Cheese Whole,2,2.0,119,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
2.0000,11922,/enterprise/Establishment/3/,Roast Beef Diablo Whole,2,2.0,120,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,11923,/enterprise/Establishment/3/,Roast Beef Schwartzie Whole,2,4.0,121,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
2.0000,11924,/enterprise/Establishment/3/,"""R"" Special Whole",2,2.0,118,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11925,/enterprise/Establishment/3/,Sharp Italian Whole,2,0.0,122,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11926,/enterprise/Establishment/3/,Sicilian Whole,2,0.0,123,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11927,/enterprise/Establishment/3/,"Slim ""T"" Whole",2,0.0,124,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
2.0000,11928,/enterprise/Establishment/3/,Soprano Whole,2,2.0,125,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11929,/enterprise/Establishment/3/,Sopressata & Sharp Whole,2,0.0,126,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
2.0000,11930,/enterprise/Establishment/3/,Sulmona Whole,2,2.0,127,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11931,/enterprise/Establishment/3/,Suprimo Whole,2,0.0,128,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11932,/enterprise/Establishment/3/,Tavern & Swiss Whole,2,0.0,129,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11933,/enterprise/Establishment/3/,Tuna Delight Whole,2,0.0,131,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11934,/enterprise/Establishment/3/,Tuna Diablo Whole,2,0.0,132,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
2.0000,11935,/enterprise/Establishment/3/,Turkey & Cheese Whole,2,2.0,134,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
2.0000,11936,/enterprise/Establishment/3/,Turkey Diablo Whole,2,2.0,135,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,11937,/enterprise/Establishment/3/,Turkey Schwartzie Whole,2,4.0,136,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11938,/enterprise/Establishment/3/,Veggie Diablo Whole,2,0.0,137,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,11939,/enterprise/Establishment/3/,Whacked Chicken Whole,2,4.0,138,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
0.0000,11940,/enterprise/Establishment/3/,White Tuna Whole,2,0.0,139,/enterprise/User/1586/,0,0,/enterprise/User/34/,/products/ProductCategory/620/
4.0000,18453,/enterprise/Establishment/3/,Chicken Colette Whole,2,4.0,14,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/620/
0.0000,18454,/enterprise/Establishment/3/,LTO Sandwich Whole,2,0.0,36,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/620/
4.0000,19066,/enterprise/Establishment/3/,The Primo Pilgrim Whole,2,4.0,130,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/620/
0.0000,19260,/enterprise/Establishment/3/,Tray Deluxe #1,1,0.0,1,/enterprise/User/100/,0,0,/enterprise/User/1586/,/products/ProductCategory/620/
0.0000,44966,/enterprise/Establishment/3/,Chicken Salad Whole,2,0.0,18,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/620/
0.0000,44967,/enterprise/Establishment/3/,Egg Salad Whole,2,0.0,25,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/620/
0.0000,44968,/enterprise/Establishment/3/,Tuna Salad Whole,2,0.0,133,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/620/
0.0000,420984,/enterprise/Establishment/3/,Ham Salami & Cheese Whole,2,0.0,29,/enterprise/User/1586/,0,0,/enterprise/User/1586/,/products/ProductCategory/620/
